data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1897507,728,SSD5315,5315,"24 October 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Central Equatoria",Lainya,Otogo,Limuro,4.0964,31.1482,1,"Sudan Tribune",Regional,"On October 24h, government SSPDF forces attacked SPLM-IO positions at Limuro (Central Equatoria), according to the IO. Civilians fled to Uganda. The government has not commented.",0,1540834762,SSD
1897508,728,SSD5316,5316,"24 October 2018",2018,2,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition","Civilians (South Sudan)",2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Bazia,Bazia,7.13,27.89,2,"Sudan Tribune",Regional,"On or before October 24th, goverment attacked SPLM-IO positions in Bazia county (Western Bahr el Ghazal), according to the IO spokesman. There was no comment from the government.",0,1540834762,SSD
1897509,728,SSD5317,5317,"24 October 2018",2018,2,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Wau,7.718,28.007,2,"Sudan Tribune",Regional,"On or before October 24th, three civilians were abducted in the Ngovendeko area in Wau, whilst houses were looted and torched. The attack came amidst clashes between the government and SPLA-IO forces.",0,1540834762,SSD
1897510,728,SSD5318,5318,"24 October 2018",2018,2,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition","Civilians (South Sudan)",2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Bagari,7.6552,27.9726,2,"Sudan Tribune",Regional,"On or before October 24th, government forces attacked SPLM-IO positions in Bagari county (Western Bahr el Ghazal), according to the IO spokesman. There was no comment from the government.",0,1540834762,SSD
1899858,728,SSD5321,5321,"24 October 2018",2018,2,"Battle-No change of territory","Western Jikany Nuer Ethnic Militia (South Sudan)",,4,"Western Jikany Nuer Ethnic Militia (South Sudan)","Civilians (South Sudan)",4,44,"Eastern Africa","South Sudan",Unity,Koch,Guit,Koch,8.6048,29.9905,2,"Radio Tamazuj; Radio Miraya",National-Regional,"During the week beginning October 22nd, two Western Jikany Nuer sub-clans clashed at an unspecified location in Guit county (Unity state). Two people were killed in the attack, one of whom was the deputy chief of the one of the sub-clans.",2,1541443581,SSD
1897506,728,SSD5314,5314,"22 October 2018",2018,2,"Battle-Non-state actor overtakes territory","SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,"FDP: Federal Democratic Party",,3,23,"Eastern Africa","South Sudan","Upper Nile",Ulang,Wanding,Kotker,8.2833,33.1667,2,"Sudan Tribune; Gurtong",National-Regional,"On or before October 22nd, the FDP accused the SPLM-IO of seizing their positions in Kotker (Upper Nile). There were no reports of casualties, though the FDP said two of their commanders were captured. The SPLM-IO denied that such an attack took place (claiming that the FDP do not have forces in the area), though acknowledged that they had arrested an individual for engaging in ""suspicious activities"" in Nasir.",0,1540834762,SSD
1897505,728,SSD5313,5313,"21 October 2018",2018,1,"Violence against civilians","Panyijiar Communal Militia (South Sudan)",,4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan",Lakes,"Yirol East",Ador,Adior,6.7906,30.7079,2,"Radio Tamazuj",Regional,"On October 21st, armed raiders believed to have come from Panyijiar county attacked an unspecified location in Adior county (Lakes state). They abducted three children, and stole hundreds of cattle.",0,1540834762,SSD
1893139,728,SSD5310,5310,"17 October 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (Kenya)","Aid Workers (Kenya)",7,37,"Eastern Africa","South Sudan","Eastern Equatoria","Kapoeta South",Kapoeta,Kapoeta,4.7762,33.5829,1,"Radio Tamazuj",Regional,"On October 17th, a Kenyan working for a local South Sudanese NGO was shot and wounded by unknown attackers in Kapoeta (Eastern Equatoria).",0,1540232100,SSD
2105286,728,SSD5306,5306,"16 October 2018",2018,1,Riots/Protests,"Protesters (South Sudan)","Private Security Forces (South Sudan)",6,"UNMISS: United Nations Mission in the Republic of South Sudan (2011-)",,8,68,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Eye Radio; Radio Miraya",National,"On October 16th, security guards employed by Warrior Security (recently acquired by Insight) protested in Juba, over unpaid benefits, a desire for increased wages, and the terms of the new contracts soon to be introduced as a result of the takeover. The guards locked the gates to the UNMISS compound in Juba.",0,1542756411,SSD
1893136,728,SSD5307,5307,"16 October 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (Eritrea)",,7,37,"Eastern Africa","South Sudan","Eastern Equatoria","Kapoeta South",Kapoeta,Kapoeta,4.7762,33.5829,1,"Radio Tamazuj",Regional,"On October 16th, gunmen shot and killed an Eritrean trader in Kapoeta (Eastern Equatoria) in his place of business. Two suspects have been arrested.",1,1540232100,SSD
1893137,728,SSD5308,5308,"16 October 2018",2018,1,"Battle-No change of territory","NAS: National Salvation Front",,2,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,22,"Eastern Africa","South Sudan","Central Equatoria",Yei,Yei,Minori,4.15,30.62,1,"Radio Tamazuj",Regional,"On October 15th and 16th, SPLM-IO and NAS forces continued to clash in Minori (Central Equatoria). 800 civilians are reported to have been displaced in the violence.",0,1540232100,SSD
1953951,728,SSD5309,5309,"16 October 2018",2018,1,"Strategic development","SSLM/A: South Sudan Liberation Movement/Army",,2,"SSLM/A: South Sudan Liberation Movement/Army (Splinter Faction)",,2,22,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj",Regional,"On October 16th, General Jacob Nyier (a commander in Bapiny Monytuil's SSLM/A rebellion) announced that he had taken control of the rebel group, with the support of unspecified members of the rebellion. Bapiny Monytuil denounced the move, and says he remains as leader of the group.",0,1542040996,SSD
1893134,728,SSD5305,5305,"15 October 2018",2018,1,"Battle-No change of territory","NAS: National Salvation Front",,2,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,22,"Eastern Africa","South Sudan","Central Equatoria",Yei,Yei,Minori,4.15,30.62,1,"Radio Tamazuj",Regional,"On October 15th and 16th, SPLM-IO and NAS forces continued to clash in Minori (Central Equatoria). 800 civilians are reported to have been displaced in the violence.",0,1540232100,SSD
2125424,728,SSD5341,5341,"15 October 2018",2018,3,"Violence against civilians","Tonj Communal Militia (South Sudan)",,4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan",Warrap,"Tonj South",Tonj,Tonj,7.2733,28.6839,2,"Radio Don Bosco",Subnational,"In October, 7 people were killed and a child wounded in attacks at an unspecified location in Tonj East county. The violence followed a dispute after a young man murdered a woman who refused to marry him.",7,1543258529,SSD
1897198,728,SSD5298,5298,"14 October 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"Military Forces of South Sudan (2011-)",,1,11,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj",Regional,"On October 14th, an intra-group clash between guards of the FVP Deng Gai left a soldier killed in the Tongping nieghbourhood of Juba (Central Equatoria). The FVP was not in the residence at the time. The violence was not related to the FVP himself.",1,1540834761,SSD
1893128,728,SSD5299,5299,"14 October 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan",Lakes,"Eastern Bhar Naam",Aduel,Aduel,6.6267,29.8963,1,"Eye Radio",National,"On October 14th, three civilians were reportedly killed in attack in Aduel (Lakes state). There are no further details, including information on the attackers.",3,1540232100,SSD
1893129,728,SSD5300,5300,"14 October 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan",Lakes,"Yirol West",Aluakluak,Aluakluak,6.4801,30.1172,2,"Eye Radio",National,"On October 14th, a man riding a motorbike was shot dead at an unspecified location on the road between Yirol and Aluakluak (coordinates for Aluaklauk, Lakes state, used).",1,1540232100,SSD
1893130,728,SSD5301,5301,"14 October 2018",2018,1,"Violence against civilians","Aluakluak Communal Militia (South Sudan)","Herders (South Sudan)",4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan",Lakes,"Rumbek East",Paloc,Pagan,6.8153,30.1142,2,"Radio Tamazuj",Regional,"On October 14th, an armed group - allegedly cattle raiders from Aluakluak - attacked and killed three people at an unspecified location in Paloc county (Lakes state, approximate coordinates for Pagan used based on humanitarian source).",3,1540232100,SSD
1893133,728,SSD5304,5304,"14 October 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Bagari,7.6552,27.9726,2,"Sudan Tribune; Radio Miraya",National-regional,"From October 3rd to October 14th, clashes between the SPLA and SPLM-IO took place in various locations in the vicinity of Wau (Western Bahr el Ghazal). Fighting was reported to have taken place in the villages of Bagari (approximate coordinates used), Ngisa, Tado, and Ngoku. An SPLM-IO spokesman said that military and civilian lives had been lost in the violence (10 fatalities spread over 12 battle events), whilst an SPLM-IO commander and his wife were abducted. Both sides accuse the other of being behind the hostilities.",0,1540232100,SSD
1893131,728,SSD5302,5302,"14 October 2018",2018,1,"Battle-No change of territory","NAS: National Salvation Front",,2,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,22,"Eastern Africa","South Sudan","Central Equatoria",Yei,Yei,Logo,4.14,30.55,1,"Sudan Tribune; Radio Tamazuj",Regional,"On October 14th, NAS and SPLM-IO forces clashed in Logo (Central Equatoria). The IO accused NAS forces of assaulting their positions, and of killing 12 ""worshippers"" at their base. The NAS denied attacking the IO forces.",12,1540232100,SSD
1893132,728,SSD5303,5303,"14 October 2018",2018,1,"Battle-No change of territory","NAS: National Salvation Front",,2,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,22,"Eastern Africa","South Sudan","Central Equatoria",Yei,Yei,Minori,4.15,30.62,1,"Sudan Tribune; Radio Tamazuj",Regional,"On October 14th, NAS and SPLM-IO clashed in Minori (Central Equatoria), resulting in five civilian deaths. Both sides accused one another of initiating the confrontation.",5,1540232100,SSD
1893120,728,SSD5291,5291,"13 October 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Students (South Sudan)",7,37,"Eastern Africa","South Sudan",Lakes,"Yirol West",Aluakluak,Aluakluak,6.4801,30.1172,1,"Radio Tamazuj; Eye Radio",National-regional,"On October 13th, a group of armed men attacked a passenger vehicle in the area of Aluakluak (Lakes state) as it was travelling towards Rumbek. Two civilians were killed and one was wounded in the attack (all of whom were believed to be University students).",2,1540232100,SSD
1893122,728,SSD5293,5293,"13 October 2018",2018,2,"Battle-No change of territory","Kobura Clan Mundari Ethnic Militia (South Sudan)",,4,"Nyangwara Clan Mundari Ethnic Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan","Central Equatoria",Terekeka,Terkeka,Terkeka,5.439,31.747,2,"Radio Tamazuj",Regional,"On the weekend of 13th-14th October further clashes took place betweem the Kobura and Nyangwara sections of the Mundari tribe at an unspecified location in Terekaka (Central Equatoria). 22 people in total were killed in clashes over the past week (5 fatalities coded for this event, 17 across the three events from the previous week). Estimates for injuries vary, with higher estimates at between 30 and 36. Police have been deployed in the area.",5,1540232100,SSD
1893123,728,SSD5294,5294,"13 October 2018",2018,1,"Violence against civilians","Unidentified Communal Militia (South Sudan)","Herders (South Sudan)",4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Lokiliri,4.5455,31.9682,2,"Radio Miraya",National,"On October 13th, three children were abducted by an unknown group (alleged to be herders) at Chalara village (Central Equatoria, coordinates for Lokiliri used). Authorities have begun a search for the missing children.",0,1540232100,SSD
